failure_run_id,success_run_id,workflow_name,failure_display_title,success_display_title,failure_time,success_time,failure_run_time,success_run_time,time_to_recover,total_number_of_steps,failure_step_number,failure_step_name,failure_job_started_at,failure_job_completed_at,failed_step_started_at,failed_step_completed_at,failure_step_run_time,time_to_recover_seconds,time_difference,proportion_of_steps_that_didnt_fail,category,normalized_timed_to_recover,normalized_time_diff,normalized_proportion_of_step_that_didnt_fail,frequency
6206574604,6206587644,Docs,Add linting for RST and MD files,Add linting for RST and MD files,2023-09-16T09:31:39Z,2023-09-16T09:34:23Z,0.005277778,0.008611111,0.045555556,8,5,Install markdownlint,2023-09-16T09:31:28Z,2023-09-16T09:31:38Z,2023-09-16T15:31:35.000+06:00,2023-09-16T15:31:37.000+06:00,0.000555556,164.0000016,11.9999988,0.625,Testing,,,,
6206581769,6206587644,Docs,Add linting for RST and MD files,Add linting for RST and MD files,2023-09-16T09:33:17Z,2023-09-16T09:34:23Z,0.009166667,0.008611111,0.018333333,8,6,Run mdl on all MD files,2023-09-16T09:32:53Z,2023-09-16T09:33:16Z,2023-09-16T15:33:13.000+06:00,2023-09-16T15:33:13.000+06:00,0,65.9999988,-2.0000016,0.75,Testing,,,,
6224667588,6227733873,CLI,Fix #881 (#464): Added JSON encoder to disable escaping html symbols,"On macOS, prefer XDG_CONFIG_HOME over os.UserConfigDir()",2023-09-18T15:49:33Z,2023-09-18T20:40:07Z,0.366944444,0.083611111,4.842777778,16,10,Test,2023-09-18T15:46:24Z,2023-09-18T15:49:11Z,2023-09-18T21:47:35.000+06:00,2023-09-18T21:49:09.000+06:00,0.026111111,17434,-1019.999999,0.625,Testing,,,,
6235371255,6236100900,CLI,"stores: test for duplicate keys, reserve keyword (yaml only now)","stores: test for duplicate keys, reserve keyword (yaml only now)",2023-09-19T12:42:09Z,2023-09-19T15:59:11Z,0.506111111,2.618055556,3.283888889,32,10,Test,2023-09-19T12:38:59Z,2023-09-19T12:41:49Z,2023-09-19T18:40:05.000+06:00,2023-09-19T18:41:47.000+06:00,0.028333333,11822,7603.000002,0.3125,Testing,,,,
6297754874,6297795066,CLI,Support using comments to select parts to encrypt,Support using comments to select parts to encrypt,2023-09-25T09:58:12Z,2023-09-25T10:05:40Z,0.025555556,0.078055556,0.124444444,16,7,Build Linux and Darwin,2023-09-25T09:56:49Z,2023-09-25T09:57:54Z,2023-09-25T15:57:03.000+06:00,2023-09-25T15:57:52.000+06:00,0.013611111,447.9999984,189,0.4375,Build,,,,
6297754875,6297795071,CodeQL,Support using comments to select parts to encrypt,Support using comments to select parts to encrypt,2023-09-25T09:59:28Z,2023-09-25T10:04:36Z,0.046666667,0.060277778,0.085555556,8,4,Build,2023-09-25T09:56:47Z,2023-09-25T09:59:27Z,2023-09-25T15:57:02.000+06:00,2023-09-25T15:59:18.000+06:00,0.037777778,308.0000016,48.9999996,0.5,Build,,,,
6343826031,6343829167,CLI,Handle return values of dec.Token() to improve error messages,Handle return values of dec.Token() to improve error messages,2023-09-28T20:19:41Z,2023-09-29T07:06:06Z,0.053888889,10.82027778,10.77361111,48,10,Test,2023-09-28T20:16:34Z,2023-09-28T20:19:17Z,2023-09-29T02:17:43.000+06:00,2023-09-29T02:19:16.000+06:00,0.025833333,38785,38759.00001,0.208333333,Testing,,,,
6350692636,6350841133,CLI,pgp: make error the last return value,pgp: make error the last return value,2023-09-29T11:10:12Z,2023-09-29T11:24:54Z,0.053611111,0.0825,0.245,48,10,Test,2023-09-29T11:07:07Z,2023-09-29T11:09:52Z,2023-09-29T17:08:13.000+06:00,2023-09-29T17:09:51.000+06:00,0.027222222,882,104.0000004,0.208333333,Testing,,,,
6531826420,6548545614,CLI,build(deps): Bump the go group with 6 updates,build(deps): Bump the go group with 6 updates,2023-10-16T10:28:14Z,2023-10-17T14:26:32Z,0.758888889,0.133611111,27.97166667,48,10,Test,2023-10-16T10:24:50Z,2023-10-16T10:27:56Z,2023-10-16T16:26:15.000+06:00,2023-10-16T16:27:54.000+06:00,0.0275,100698,-2251.000001,0.208333333,Testing,,,,
6762582216,6768678343,CLI,"Add separate subcommands for encryption, decryption, rotating, editing, and setting values",build(deps): Bump the go group with 7 updates,2023-11-05T16:56:03Z,2023-11-06T09:26:57Z,0.076666667,0.114444444,16.515,93,11,Run tests,2023-11-05T16:55:26Z,2023-11-05T16:56:02Z,2023-11-05T22:55:49.000+06:00,2023-11-05T22:56:00.000+06:00,0.003055556,59454,135.9999972,0.11827957,Testing,,,,
