failure_run_id,success_run_id,workflow_name,failure_display_title,success_display_title,failure_time,success_time,failure_run_time,success_run_time,time_to_recover,total_number_of_steps,failure_step_number,failure_step_name,failure_job_started_at,failure_job_completed_at,failed_step_started_at,failed_step_completed_at,failure_step_run_time,time_to_recover_seconds,time_difference,proportion_of_steps_that_didnt_fail,category,normalized_timed_to_recover,normalized_time_diff,normalized_proportion_of_step_that_didnt_fail,frequency
3983297110,4005343199,Fission CI,Push docker images to github container registry,add functionality to update spec of fission custom resources,2023-01-23T04:29:42Z,2023-01-25T11:56:59Z,0.233888889,0.725,55.45472222,26,13,Build and Install Fission,2023-01-23T04:15:49Z,2023-01-23T04:29:41Z,2023-01-23T10:20:29.000+06:00,2023-01-23T10:24:17.000+06:00,0.063333333,199637,1768,0.5,Build,,,,
3993682273,4005343199,Fission CI,Replace existing REST APIs with gRPC,add functionality to update spec of fission custom resources,2023-01-24T08:16:06Z,2023-01-25T11:56:59Z,1.6125,0.725,27.68138889,26,16,Integration tests,2023-01-24T06:39:31Z,2023-01-24T08:15:41Z,2023-01-24T12:44:48.000+06:00,2023-01-24T14:15:01.000+06:00,1.503611111,99653,-3195,0.615384615,Testing,,,,
3993682283,4005343201,Fission CI upgrade,Replace existing REST APIs with gRPC,add functionality to update spec of fission custom resources,2023-01-24T06:46:34Z,2023-01-25T11:21:49Z,0.120277778,0.138888889,28.5875,18,11,Test previously created fission objects with new release,2023-01-24T06:39:31Z,2023-01-24T06:46:32Z,2023-01-24T12:46:16.000+06:00,2023-01-24T12:46:16.000+06:00,0,102915,67,0.611111111,Testing,,,,
4052669214,4054360778,Fission CI upgrade,Make ghcr.io to default container registry,Make ghcr.io to default container registry,2023-01-31T10:49:29Z,2023-01-31T13:12:10Z,1.259166667,0.114166667,2.378055556,18,10,Upgrade fission to latest,2023-01-31T10:37:48Z,2023-01-31T10:49:27Z,2023-01-31T16:39:44.000+06:00,2023-01-31T16:49:22.000+06:00,0.160555556,8561,-4122,0.555555556,Post-Build Checks,,,,
4053541145,4054360778,Fission CI upgrade,Make ghcr.io to default container registry,Make ghcr.io to default container registry,2023-01-31T11:32:46Z,2023-01-31T13:12:10Z,0.228888889,0.114166667,1.656666667,18,10,Upgrade fission to latest,2023-01-31T11:19:13Z,2023-01-31T11:32:44Z,2023-01-31T17:21:36.000+06:00,2023-01-31T17:32:35.000+06:00,0.183055556,5964,-413,0.555555556,Post-Build Checks,,,,
4053541150,4061239542,Fission CI,Make ghcr.io to default container registry,Make ghcr.io to default container registry,2023-01-31T11:34:06Z,2023-02-01T06:54:13Z,0.251111111,1.539444444,19.33527778,26,13,Build and Install Fission,2023-01-31T11:19:13Z,2023-01-31T11:32:47Z,2023-01-31T17:23:36.000+06:00,2023-01-31T17:27:25.000+06:00,0.063611111,69607,4638,0.5,Build,,,,
4054360788,4061239542,Fission CI,Make ghcr.io to default container registry,Make ghcr.io to default container registry,2023-01-31T13:19:50Z,2023-02-01T06:54:13Z,0.241944444,1.539444444,17.57305556,26,13,Build and Install Fission,2023-01-31T13:05:29Z,2023-01-31T13:19:48Z,2023-01-31T19:10:24.000+06:00,2023-01-31T19:14:25.000+06:00,0.066944444,63263,4671,0.5,Build,,,,
4132337985,4209677344,Fission CI,CLI: Use fntimeout to stop terminating of function in middle (#2709),Bump golang.org/x/net from 0.4.0 to 0.7.0,2023-02-09T09:32:17Z,2023-02-18T05:52:45Z,1.070833333,0.736666667,212.3411111,78,16,Integration tests,2023-02-09T08:28:13Z,2023-02-09T09:32:15Z,2023-02-09T14:34:18.000+06:00,2023-02-09T15:31:47.000+06:00,0.958055556,764428,-1203,0.205128205,Testing,,,,
4273549112,4280855645,Fission CI upgrade,Bump golang.org/x/net from 0.4.0 to 0.7.0 (#2724),Add funcSvcGroup type in pool cache for grouping of function services,2023-02-26T05:49:50Z,2023-02-27T09:33:36Z,0.283055556,0.120555556,27.72944444,18,11,Test previously created fission objects with new release,2023-02-26T05:33:04Z,2023-02-26T05:49:49Z,2023-02-26T11:39:28.000+06:00,2023-02-26T11:49:41.000+06:00,0.170277778,99826,-585,0.611111111,Testing,,,,
4280855650,4282900432,Lint and Unit tests,Add funcSvcGroup type in pool cache for grouping of function services,Add funcSvcGroup type in pool cache for grouping of function services,2023-02-27T09:29:47Z,2023-02-27T13:35:34Z,0.056944444,0.095277778,4.096388889,12,5,Run golangci-lint,2023-02-27T09:26:32Z,2023-02-27T09:29:45Z,2023-02-27T15:27:00.000+06:00,2023-02-27T15:27:36.000+06:00,0.01,14747,138,0.416666667,Post-Build Checks,,,,
4280893486,4282900425,Fission CI,Add funcSvcGroup type in pool cache for grouping of function services,Add funcSvcGroup type in pool cache for grouping of function services,2023-02-27T10:34:24Z,2023-02-27T15:15:10Z,1.063888889,1.755277778,4.679444444,52,16,Integration tests,2023-02-27T09:30:44Z,2023-02-27T10:34:22Z,2023-02-27T15:36:57.000+06:00,2023-02-27T16:33:49.000+06:00,0.947777778,16846,2489,0.307692308,Testing,,,,
4280893488,4282900432,Lint and Unit tests,Add funcSvcGroup type in pool cache for grouping of function services,Add funcSvcGroup type in pool cache for grouping of function services,2023-02-27T12:45:29Z,2023-02-27T13:35:34Z,3.248611111,0.095277778,0.834722222,12,5,Run golangci-lint,2023-02-27T12:42:33Z,2023-02-27T12:45:27Z,2023-02-27T18:42:56.000+06:00,2023-02-27T18:43:37.000+06:00,0.011388889,3005,-11352,0.416666667,Post-Build Checks,,,,
4289287698,4290081559,Fission CI upgrade,Add funcSvcGroup type in pool cache for grouping of function services…,End retry loop when the request cancelled for the choosePod,2023-02-28T03:54:02Z,2023-02-28T06:15:11Z,0.295,0.119722222,2.3525,18,11,Test previously created fission objects with new release,2023-02-28T03:36:31Z,2023-02-28T03:54:00Z,2023-02-28T09:43:36.000+06:00,2023-02-28T09:53:49.000+06:00,0.170277778,8469,-631,0.611111111,Testing,,,,
4353902876,4383665194,Lint and Unit tests,fix the invalid fn.spec.Concurrency,fix the invalid fn.spec.Concurrency,2023-03-07T12:16:35Z,2023-03-10T10:44:10Z,0.209444444,0.127777778,70.45972222,12,7,Run unit tests,2023-03-07T12:04:13Z,2023-03-07T12:16:33Z,2023-03-07T18:08:43.000+06:00,2023-03-07T18:14:04.000+06:00,0.089166667,253655,-294,0.583333333,Testing,,,,
4371760800,4391938973,Fission CI,fix the invalid fn.spec.Concurrency,poolmgr: stop pod specialization when pod namespace and cm/secret nam…,2023-03-09T08:13:11Z,2023-03-11T11:38:58Z,1.635833333,0.733888889,51.42972222,78,16,Integration tests,2023-03-09T06:35:14Z,2023-03-09T08:13:08Z,2023-03-09T12:42:18.000+06:00,2023-03-09T14:12:30.000+06:00,1.503333333,185147,-3247,0.205128205,Testing,,,,
